0,1,2,3
2.0,3.0,2004-05-25,000063
2.0,2.0,2003-05-23,000063
0.0,1.5,2002-05-23,000063
2.0,1.5,2001-10-17,000063
2.0,0.0,2000-06-12,000063
0.0,1.9,1999-06-18,000063
3.0,0.0,1998-09-21,000063
0.0,1.2,1998-06-19,000063
0.0,0.634892,2023-07-07,000065
0.0,0.622699,2022-07-11,000065
0.0,0.973733,2021-06-25,000065
0.0,0.919997,2020-06-03,000065
0.0,0.8,2019-06-27,000065
5.0,1.2,2018-06-01,000065
0.0,0.9,2017-06-27,000065
5.0,0.0,2016-10-19,000065
0.0,0.8,2016-06-24,000065
0.0,0.8,2015-05-07,000065
2.0,0.8,2014-06-13,000065
3.0,0.6,2013-06-07,000065
0.0,0.6,2012-06-21,000065
0.0,0.6,2011-06-17,000065
0.0,0.8,2010-05-25,000065
0.0,0.6,2009-06-11,000065
0.0,0.6,2007-06-06,000065
0.0,0.6,2005-06-09,000065
6.0,0.0,2002-09-13,000065
0.0,0.6,2002-06-03,000065
6.0,0.6,1999-04-29,000065
0.0,0.07,2023-07-19,000066
0.0,0.472,2022-07-20,000066
0.0,0.864862,2021-07-16,000066
0.0,0.87,2020-07-17,000066
0.0,0.5,2019-07-17,000066
0.0,0.6,2018-07-20,000066
0.0,0.23,2012-08-01,000066
0.0,0.5,2011-06-17,000066
10.0,0.85,2010-05-27,000066
2.0,0.23,2008-06-27,000066
0.0,1.0,2007-08-02,000066
0.0,3.0,2006-06-27,000066
0.0,3.0,2005-06-23,000066
0.0,1.0,2004-08-06,000066
0.0,2.0,2003-07-25,000066
0.0,2.0,2002-07-15,000066
0.0,1.0,2001-06-21,000066
5.0,2.0,2000-06-09,000066
4.0,1.0,1999-05-04,000066
3.0,1.0,1998-06-24,000066
4.6028,0.0,2008-01-14,000068
0.0,0.2,2007-08-03,000068
0.0,1.0,2005-06-29,000068
0.0,0.5,2003-07-09,000068
0.0,0.3,2002-06-20,000068
0.0,0.8,2001-07-12,000068
5.0,0.0,1998-05-28,000068
0.0,1.0,2022-06-16,000069
0.0,4.0,2021-06-09,000069
0.0,3.045686,2020-06-19,000069
0.0,3.0,2019-05-21,000069
0.0,3.0,2018-07-05,000069
0.0,1.0,2017-06-19,000069
0.0,0.7,2016-06-17,000069
0.0,0.7,2015-07-07,000069
0.0,0.700015,2014-05-30,000069
0.0,0.7,2013-07-05,000069
3.0,0.6,2012-05-28,000069
8.0,0.6,2011-04-14,000069
0.0,1.0,2010-05-31,000069
0.0,1.2,2009-04-30,000069
10.0,2.3,2008-04-10,000069
0.0,2.1,2007-05-24,000069
0.0,2.0,2006-05-15,000069
3.0,0.0,2003-10-10,000069
8.0,1.5,2003-04-28,000069
0.0,2.5,2002-06-19,000069
2.0,0.0,2001-05-21,000069
0.0,2.5,2000-05-18,000069
8.0,0.5,1998-10-05,000069
0.0,0.69,2020-06-30,000070
2.0,0.45,2019-05-16,000070
0.0,0.36,2018-05-24,000070
10.0,0.75,2017-06-07,000070
0.0,0.3,2016-07-11,000070
0.0,0.26,2015-08-13,000070
0.0,0.3,2014-06-27,000070
0.0,0.35,2013-06-20,000070
0.0,0.3,2005-07-08,000070
0.0,0.5,2002-06-17,000070
0.0,2.8,2001-05-24,000070
0.0,0.2,2019-07-16,000078
0.0,0.7,2018-02-28,000078
15.0,0.0,2016-05-27,000078
0.8663,0.0,2008-06-04,000078
3.0,0.0,2007-06-19,000078
8.85,0.0,2006-04-13,000078
5.0,0.0,2002-06-04,000078
0.0,1.3778,2001-06-18,000078
10.0,0.5,1999-04-27,000078
0.0,0.45,2023-06-16,000088
0.0,0.3,2022-07-15,000088
0.0,0.18,2021-05-28,000088
0.0,0.15,2020-06-02,000088
0.0,0.27,2019-06-21,000088
0.0,0.21,2018-07-06,000088
0.0,0.16,2017-07-05,000088
0.0,0.25,2016-07-05,000088
0.0,0.52,2015-06-19,000088
0.0,0.33,2014-06-20,000088
0.0,1.0,2013-05-30,000088
3.0,3.5,2012-04-23,000088
2.0,0.3,2011-06-10,000088
0.0,2.2,2010-06-24,000088
0.0,2.4,2009-06-29,000088
0.0,2.39,2008-06-24,000088
0.0,3.0,2007-07-12,000088
0.0,6.5,2006-07-14,000088
0.0,6.5,2005-08-15,000088
10.0,10.0,2004-07-20,000088
0.0,1.0,2003-07-28,000088
0.0,5.0,2002-06-21,000088
0.0,1.3,2001-06-29,000088
0.0,1.26,2000-08-24,000088
0.0,1.9,1999-08-26,000088
0.0,2.0,1998-08-24,000088
0.0,0.3,2022-08-17,000089
0.0,0.8,2020-06-10,000089
0.0,0.86,2019-07-26,000089
0.0,1.1,2018-06-14,000089
0.0,0.95,2017-08-10,000089
0.0,0.58,2016-07-01,000089
0.0,0.28,2015-07-10,000089
0.0,0.35,2014-05-30,000089
0.0,0.35,2013-08-16,000089
0.0,0.56,2012-06-15,000089
0.0,0.45,2011-05-31,000089
0.0,0.35,2010-08-18,000089
0.0,0.3,2009-06-12,000089
0.0,1.6,2008-05-29,000089
0.0,1.6,2007-04-26,000089
8.0,2.7,2006-06-06,000089
0.0,1.5,2005-07-22,000089
6.0,0.0,2002-11-12,000089
0.0,3.2,2002-05-29,000089
0.0,4.0,2001-05-30,000089
5.0,0.0,1999-09-01,000089
0.0,3.2,2023-07-14,000090
0.0,3.3,2022-07-08,000090
0.0,3.8,2021-06-02,000090
0.0,3.8,2020-05-29,000090
3.0,2.5,2019-06-20,000090
2.0,2.0,2018-06-29,000090
0.0,2.0,2017-06-26,000090
4.0,2.0,2016-06-17,000090
0.0,2.3,2015-07-03,000090
0.0,2.06,2014-06-19,000090
1.0,0.5,2013-06-28,000090
1.0,0.35,2012-06-28,000090
0.0,0.75,2011-07-07,000090
0.0,0.2,2010-07-07,000090
5.0,0.0,2009-06-11,000090
0.0,1.4,2008-06-24,000090
0.0,1.5,2007-06-26,000090
0.0,1.17,2006-06-29,000090
0.5,0.18,2005-06-29,000090
0.0,0.84,2004-06-10,000090
0.0,1.08,2003-07-09,000090
0.0,2.0,2002-07-12,000090
0.0,1.5,2001-06-22,000090
0.0,2.0,2000-06-29,000090
0.0,0.3,2023-07-06,000096
0.0,7.0,2022-08-19,000096
0.0,0.2,2021-06-18,000096
0.0,0.2,2020-06-12,000096
0.0,0.2,2019-06-18,000096
0.0,0.2,2018-06-12,000096
0.0,1.0,2017-06-29,000096
0.0,0.2,2016-06-24,000096
0.0,0.2,2015-07-09,000096
0.0,0.2,2014-07-11,000096
0.0,0.2,2013-07-03,000096
0.0,0.6,2012-07-04,000096
0.0,0.8,2009-07-03,000096
0.0,1.6,2008-07-08,000096
0.0,1.6,2007-07-10,000096
0.0,0.6,2006-07-19,000096
0.0,1.35,2005-06-22,000096
0.0,1.25,2004-06-25,000096
6.0,0.0,2003-11-20,000096
0.0,2.0,2003-07-29,000096
0.0,1.5,2002-07-15,000096
0.0,1.1,2001-06-19,000096
0.0,0.65,2023-07-11,000099
0.0,0.8,2022-06-08,000099
0.0,0.75,2021-04-30,000099
0.0,0.5,2020-06-05,000099
0.0,0.25,2019-05-31,000099
0.0,0.15,2018-05-31,000099
0.0,0.75,2016-06-08,000099
0.0,0.75,2015-05-28,000099
0.0,0.75,2014-06-25,000099
0.0,0.5,2013-06-19,000099
0.0,0.5,2012-06-08,000099
0.0,0.5,2011-07-15,000099
0.0,0.5,2010-07-16,000099
0.0,0.5,2009-07-17,000099
0.0,0.5,2008-07-15,000099
0.0,0.5,2007-07-18,000099
0.0,0.5,2006-07-10,000099
0.0,0.5,2005-07-12,000099
10.0,2.0,2004-07-22,000099
0.0,0.6,2003-07-03,000099
2.0,1.0,2002-07-24,000099
0.0,2.0,2001-05-29,000099
1.0,0.0,2023-05-08,000100
0.0,1.5,2022-06-02,000100
0.0,1.2,2021-05-19,000100
0.0,1.0,2020-04-30,000100
0.0,1.0,2019-04-18,000100
0.0,1.0,2018-05-31,000100
0.0,0.8,2017-06-01,000100
0.0,0.8,2016-04-27,000100
0.0,0.8,2015-04-09,000100
0.0,0.6,2014-03-27,000100
0.0,0.38,2013-04-12,000100
0.0,0.5,2012-05-11,000100
10.0,0.0,2011-05-19,000100
0.0,0.5,2005-08-01,000100
0.0,0.8,2004-06-14,000100
0.0,0.2,2020-06-11,000151
0.0,2.0,2019-06-20,000151
0.0,2.5,2018-06-14,000151
0.0,3.0,2017-06-16,000151
0.0,4.0,2016-06-16,000151
0.0,4.0,2015-05-27,000151
0.0,3.0,2014-06-06,000151
0.0,0.7,2013-06-07,000151
0.0,0.2,2011-05-31,000151
0.0,0.7,2010-07-02,000151
0.0,0.9,2009-06-11,000151
0.0,1.4,2008-06-02,000151
0.0,1.4,2007-05-31,000151
0.0,1.2,2006-06-29,000151
0.0,1.3,2005-06-22,000151
0.0,1.0,2004-07-15,000151
0.0,1.3,2003-06-18,000151
0.0,2.2,2002-06-04,000151
5.0,0.0,2001-10-11,000151
0.0,1.6,2001-05-17,000151
0.0,1.0,2023-06-16,000153
0.0,1.0,2022-07-05,000153
0.0,1.0,2019-07-24,000153
0.0,1.0,2016-08-11,000153
0.0,1.0,2013-05-30,000153
10.0,0.0,2005-06-21,000153
10.0,0.5,2003-10-31,000153
0.0,1.5,2001-10-23,000153
0.0,0.5,2010-05-25,000155
0.0,1.2,2009-04-22,000155
0.0,1.3,2008-05-28,000155
0.0,2.5,2007-07-05,000155
0.0,2.0,2006-03-06,000155
0.0,1.0,2005-06-30,000155
0.0,1.2,2004-04-30,000155
0.0,1.08,2003-04-01,000155
0.0,0.78,2002-06-07,000155
0.0,2.2,2023-08-25,000156
0.0,2.0,2022-08-25,000156
0.0,1.7,2021-07-19,000156
0.0,6.3,2020-07-15,000156
0.0,2.2,2019-08-23,000156
0.0,2.0,2018-08-21,000156
0.0,1.4,2017-08-18,000156
0.0,0.35,2016-08-10,000156
5.4062,0.0,2007-02-13,000156
0.0,0.8,2002-08-28,000156
0.0,0.5,2001-06-28,000156
0.0,3.2,2023-07-21,000157
0.0,3.2,2022-07-08,000157
0.0,3.2,2021-07-07,000157
0.0,2.1,2020-10-27,000157
0.0,2.5,2019-08-05,000157
0.0,2.0,2018-08-24,000157
0.0,1.5,2017-08-25,000157
0.0,1.5,2016-08-26,000157
0.0,0.5,2015-08-07,000157
0.0,1.5,2014-08-08,000157
0.0,2.0,2013-07-22,000157
0.0,2.5,2012-08-03,000157
3.0,2.6,2011-07-15,000157
15.0,1.7,2010-08-27,000157
0.0,2.5,2010-06-18,000157
1.0,1.0,2009-07-10,000157
10.0,1.0,2008-06-03,000157
5.0,0.4,2007-04-12,000157
0.0,0.4,2006-05-24,000157
0.0,4.0,2005-05-25,000157
3.0,0.25,2004-03-18,000157
3.0,0.75,2002-11-07,000157
0.0,1.0,2002-05-21,000157
10.0,0.5,2001-09-26,000157
0.0,1.0,2001-06-08,000157
0.0,0.5,2018-06-29,000158
3.0,0.6,2017-07-19,000158
0.0,0.4,2016-06-29,000158
0.0,0.2,2011-07-13,000158
4.3,0.43,2008-05-16,000158
0.0,0.5,2007-06-08,000158
0.0,0.4,2006-06-16,000158
0.0,0.6,2005-06-16,000158
0.0,0.9,2004-08-26,000158
0.0,1.0,2003-05-29,000158
0.0,1.0,2002-08-16,000158
0.0,1.0,2001-05-16,000158
0.0,0.2,2021-07-09,000159
0.0,0.2,2020-07-20,000159
0.0,0.3,2019-07-08,000159
0.0,0.3,2017-12-15,000159
0.0,0.3,2017-07-07,000159
0.0,0.3,2016-12-08,000159
0.0,0.3,2016-06-08,000159
0.0,0.3,2015-11-13,000159
0.0,0.3,2015-06-29,000159
0.0,0.3,2014-10-14,000159
0.0,0.3,2014-06-06,000159
0.0,0.2,2013-10-16,000159
0.0,0.45,2013-06-24,000159
0.0,1.0,2012-09-25,000159
0.0,0.4,2012-05-17,000159
0.0,0.4,2011-06-10,000159
10.0,5.0,2010-08-03,000159
0.0,0.3,2009-06-12,000159
4.68,0.0,2006-07-20,000159
0.0,0.3,2023-08-11,000166
0.0,1.0,2022-08-05,000166
0.0,1.0,2021-07-23,000166
0.0,0.8,2020-08-20,000166
0.0,0.5,2019-05-17,000166
0.0,0.5,2018-06-27,000166
0.0,1.0,2017-06-16,000166
3.5,1.5,2016-07-06,000166
0.0,1.0,2023-05-22,000301
0.0,1.5,2022-05-27,000301
0.0,1.0,2021-06-18,000301
0.0,1.0,2020-05-14,000301
0.0,1.0,2019-06-21,000301
0.0,1.0,2018-04-19,000301
0.0,0.5,2017-06-22,000301
0.0,0.5,2016-07-06,000301
0.0,0.5,2015-07-06,000301
0.0,0.5,2014-07-04,000301
0.0,0.5,2013-07-01,000301
0.0,0.2,2012-10-18,000301
0.0,0.7,2011-07-07,000301
0.0,0.7,2009-06-05,000301
0.0,1.5,2007-05-16,000301
7.0,0.0,2006-10-31,000301
0.0,0.7,2004-07-08,000301
0.0,0.7,2003-06-05,000301
0.0,0.7,2002-04-22,000301
0.0,0.5,2001-06-15,000301
0.0,25.0,2023-06-01,000333
0.0,17.008943,2022-06-02,000333
0.0,16.005847,2021-06-02,000333
0.0,16.0,2020-06-02,000333
0.0,13.03962,2019-05-30,000333
0.0,12.0,2018-05-04,000333
0.0,10.0,2017-05-10,000333
5.0,12.0,2016-05-06,000333
0.0,10.0,2015-04-30,000333
15.0,20.0,2014-04-30,000333
0.0,1.58,2023-08-25,000338
0.0,0.96,2022-10-21,000338
0.0,1.85,2022-08-26,000338
0.0,1.85,2021-10-22,000338
0.0,2.33,2021-08-27,000338
0.0,1.5,2020-10-16,000338
0.0,1.36,2020-08-18,000338
0.0,1.5,2019-10-25,000338
0.0,2.8,2019-07-31,000338
0.0,1.8,2018-10-23,000338
0.0,2.5,2018-07-31,000338
0.0,1.5,2017-10-20,000338
10.0,2.5,2017-07-21,000338
0.0,1.0,2016-10-20,000338
0.0,1.0,2016-07-29,000338
0.0,1.0,2015-10-20,000338
10.0,1.5,2015-08-20,000338
0.0,1.0,2014-10-24,000338
0.0,1.5,2014-08-27,000338
0.0,1.0,2013-10-18,000338
0.0,2.3,2013-08-20,000338
0.0,1.0,2012-10-18,000338
2.0,1.0,2012-08-17,000338
0.0,4.3,2011-07-08,000338
10.0,0.0,2010-12-06,000338
0.0,4.8,2010-08-06,000338
0.0,1.3,2009-08-07,000338
6.0,0.0,2008-12-16,000338
0.0,4.4,2008-08-15,000338
0.0,1.3,2007-08-30,000338
0.0,1.4,2023-06-20,000400
0.0,1.0,2022-06-29,000400
0.0,1.0,2021-06-16,000400
0.0,0.6,2020-06-19,000400
0.0,0.48,2019-06-27,000400
0.0,0.2,2018-06-14,000400
0.0,1.0,2017-07-06,000400
0.0,1.0,2016-06-24,000400
0.0,1.0,2015-07-15,000400
5.0,1.0,2014-06-17,000400
3.0,1.0,2013-05-14,000400
0.0,1.0,2012-06-15,000400
0.0,1.0,2011-07-08,000400
0.0,1.0,2008-07-11,000400
0.0,1.2,2005-07-27,000400
0.0,1.2,2004-07-29,000400
0.0,1.0,2003-07-04,000400
0.0,2.0,2002-06-20,000400
0.0,2.0,2001-06-06,000400
6.0,0.0,2000-04-21,000400
5.0,0.0,1999-03-24,000400
0.0,2.0,1998-10-23,000400
0.0,1.5,2023-05-31,000401
0.0,7.5,2022-05-27,000401
0.0,5.0,2021-06-02,000401
0.0,5.0,2020-05-28,000401
0.0,4.0,2019-05-28,000401
0.0,0.5,2015-07-27,000401
0.0,1.0,2014-08-13,000401
0.0,1.0,2013-07-12,000401
0.0,1.0,2009-07-03,000401
0.0,1.2,2008-05-23,000401
0.0,1.0,2007-05-31,000401
0.0,1.0,2005-05-26,000401
0.0,1.0,2004-05-26,000401
0.0,1.0,2003-03-31,000401
0.0,1.0,2002-04-19,000401
0.0,1.4,2001-06-25,000401
0.0,1.0,2000-03-28,000401
0.0,1.5,1999-05-31,000401
8.0,3.5,1998-06-01,000401
0.0,0.15,2023-07-12,000402
0.0,0.3,2022-07-08,000402
0.0,3.0,2021-07-09,000402
0.0,3.0,2020-07-10,000402
0.0,3.0,2019-06-12,000402
0.0,3.0,2018-06-15,000402
0.0,4.0,2017-06-16,000402
0.0,4.0,2016-07-06,000402
0.0,2.5,2015-05-22,000402
0.0,2.5,2014-05-16,000402
0.0,1.5,2013-05-24,000402
0.0,1.0,2012-06-08,000402
0.0,2.5,2011-07-05,000402
2.2,1.5,2010-07-06,000402
0.0,1.5,2009-05-18,000402
8.0,3.0,2008-05-16,000402
0.0,2.5,2007-04-17,000402
4.0,2.0,2006-03-31,000402
5.0,3.0,2005-04-27,000402
3.0,3.0,2004-02-23,000402
10.0,2.0,2003-04-16,000402
0.0,0.5,2002-05-28,000402
0.0,1.0,2001-05-31,000402
6.0,0.0,2000-05-23,000402
0.0,1.5,1999-06-14,000402
0.0,0.802151,2023-07-20,000403
0.0,0.56,2022-07-15,000403
7.947662,1.202083,2020-07-27,000403
0.0,1.0,2001-05-14,000403
5.0,0.0,2000-09-05,000403
0.0,1.2,1998-06-23,000403
0.0,1.0,1997-07-16,000403
6.0,0.0,1997-01-10,000403
0.0,2.0,2023-06-16,000404
0.0,1.5,2022-06-16,000404
0.0,1.0,2021-06-18,000404
0.0,0.2,2020-05-27,000404
0.0,0.2,2019-05-31,000404
0.0,0.26,2018-06-13,000404
0.0,0.4,2017-05-12,000404
0.0,0.8,2016-07-01,000404
0.0,0.6,2015-05-21,000404
0.0,0.3,2014-06-19,000404
6.674,0.0,2006-12-20,000404
0.0,0.909516,2001-07-09,000404
5.6,0.4,1998-09-29,000404
0.0,1.6,1998-08-24,000404
0.0,0.2,2023-07-14,000407
0.0,0.35,2022-07-15,000407
0.0,0.2,2021-06-30,000407
0.0,0.35,2020-06-19,000407
0.0,0.2,2016-07-25,000407
3.0,0.6,2011-05-06,000407
4.0,1.0,2009-05-27,000407
4.0,0.0,2006-07-11,000407
2.0,0.5,2004-06-09,000407
0.0,1.0,2003-06-13,000407
0.0,2.0,2001-11-15,000407
5.0,0.5,1999-10-19,000407
5.0,0.5,1998-06-17,000407
3.0,0.0,1996-10-11,000407
0.0,8.0,2023-08-24,000408
0.0,9.6,2023-04-13,000408
0.0,18.98,2022-08-19,000408
0.0,3.0,2017-11-14,000408
8.0,0.0,2008-05-30,000408
6.25,0.0,2006-07-03,000408
0.0,0.2,2002-08-29,000408
0.0,3.0,2000-08-15,000408
6.0,0.0,1997-09-09,000408
1.0,0.0,1997-05-16,000408
1.129822,0.0,2017-04-24,000409
1.5,0.0,1998-10-19,000409
2.0,0.0,1997-07-16,000409
4.0,5.3,1996-12-27,000409
0.0,0.2,2015-06-05,000410
0.0,0.6,2012-05-23,000410
6.0,0.5,2007-04-06,000410
0.0,0.2,2001-08-13,000410
3.0,0.0,1997-08-08,000410
0.0,1.260239,2023-06-08,000411
2.0,1.999562,2022-06-17,000411
0.0,0.65,2021-05-27,000411
0.0,0.61,2020-06-19,000411
0.0,1.3,2019-05-27,000411
8.0,0.0,2008-05-28,000411
1.0,0.0,1996-09-02,000411
0.0,0.7,2019-07-17,000413
0.0,0.7,2018-07-09,000413
0.0,0.7,2017-06-14,000413
0.0,0.7,2016-04-26,000413
0.0,1.0,2015-05-08,000413
20.0,0.0,2014-05-28,000413
0.0,1.3,1997-08-04,000413
0.0,0.6,2018-07-19,000415
0.0,0.5,2017-07-14,000415
10.0,1.0,2015-06-03,000415
0.0,1.5,2014-06-20,000415
3.0,0.0,2012-05-21,000415
2.88,0.0,2006-06-26,000415
0.0,0.2,2002-07-12,000415
0.0,0.3,2001-05-24,000415
8.234282,0.0,1999-10-12,000415
3.0,0.0,1999-03-25,000415
8.0,0.0,1997-07-28,000415
0.0,0.3,2022-07-12,000416
0.0,0.3,2021-06-11,000416
0.0,0.3,2020-04-29,000416
0.0,0.3,2019-06-21,000416
0.0,0.5,2018-06-11,000416
0.0,0.5,2017-06-08,000416
0.0,0.5,2016-07-07,000416
0.0,0.5,2015-05-26,000416
0.0,0.5,2013-07-15,000416
5.5,0.0,2006-08-09,000416
3.0,1.2,2004-04-09,000416
2.5,0.65,2003-04-22,000416
3.0,0.5,2002-09-23,000416
7.0,1.0,2002-03-18,000416
0.0,1.707,1998-08-03,000416
5.0,0.0,1997-07-31,000416
0.0,0.7,2023-06-28,000417
0.0,0.6,2022-06-16,000417
0.0,0.6,2021-06-16,000417
0.0,0.8,2020-06-16,000417
0.0,1.5,2019-06-21,000417
0.0,1.5,2018-06-22,000417
0.0,1.5,2017-06-22,000417
0.0,1.2,2016-06-23,000417
0.0,1.8,2015-06-25,000417
0.0,1.8,2014-06-27,000417
0.0,1.0,2013-06-21,000417
5.0,1.2,2012-07-06,000417
0.0,1.0,2011-04-15,000417
0.0,1.0,2010-05-13,000417
3.0,1.5,2009-06-19,000417
0.0,1.5,2008-07-28,000417
5.0,1.0,2007-06-08,000417
3.0,1.0,2006-06-16,000417
0.0,1.0,2005-07-13,000417
2.0,0.0,2004-06-29,000417
2.0,1.0,2003-07-17,000417
3.0,1.0,2002-06-18,000417
2.0,1.5,2001-06-26,000417
0.0,1.5,2000-05-23,000417
0.0,2.0,1999-08-10,000417
0.0,1.2,1998-07-01,000417
0.0,1.5,2023-08-04,000419
0.0,1.6,2022-08-11,000419
0.0,1.5,2021-08-10,000419
0.0,1.6,2019-08-23,000419
0.0,1.2,2017-07-20,000419
0.0,1.0,2015-08-07,000419
0.0,1.0,2014-07-11,000419
0.0,1.0,2013-08-09,000419
2.0,2.0,2012-08-08,000419
0.0,1.0,2010-06-07,000419
0.0,1.2,2009-06-24,000419
10.0,1.0,2008-08-12,000419
0.0,1.0,2005-06-23,000419
0.0,1.0,2002-07-02,000419
0.0,1.0,2001-06-29,000419
5.0,0.0,1997-12-18,000419
10.0,0.0,1996-12-27,000419
10.0,0.0,2016-10-12,000420
0.0,0.8,2006-07-14,000420
0.0,1.0,2004-07-09,000420
0.0,1.2,2001-06-28,000420
0.0,1.0,2000-04-19,000420
0.0,1.2,1998-06-15,000420
2.0,0.0,1997-07-17,000420
7.0,0.0,1997-01-17,000420
0.0,1.0,2023-06-07,000421
0.0,1.0,2022-06-30,000421
0.0,0.65,2021-07-09,000421
0.0,0.65,2020-08-14,000421
0.0,1.0,2019-07-05,000421
0.0,0.5,2018-06-14,000421
0.0,1.0,2017-07-07,000421
0.0,1.0,2016-08-04,000421
0.0,0.8,2015-06-18,000421
0.0,0.5,2014-05-22,000421
0.0,0.2,2013-06-14,000421
0.0,0.5,2012-07-13,000421
3.71955,0.0,2007-01-09,000421
2.0,0.75,2006-04-21,000421
3.0,0.5,2004-06-14,000421
0.0,1.0,2003-06-27,000421
0.0,1.0,2002-06-18,000421
0.0,1.0,2001-07-02,000421
0.0,1.0,2000-06-29,000421
6.0,0.0,1998-04-09,000421
5.0,0.0,1997-08-04,000421
2.0,0.0,1997-05-16,000421
0.0,1.0,2023-05-22,000422
0.0,0.1,2016-07-15,000422
0.0,0.1,2015-07-03,000422
0.0,0.1,2014-07-22,000422
0.0,1.0,2013-07-01,000422
4.3274,0.4327,2012-05-31,000422
0.0,1.0,2011-06-01,000422
0.0,1.0,2010-06-18,000422
0.0,1.5,2009-06-23,000422
0.0,2.2,2008-05-22,000422
0.0,1.2,2007-06-14,000422
10.0,2.0,2006-06-05,000422
1.0,1.5,2005-05-23,000422
0.0,1.0,2004-05-19,000422
0.0,1.0,2003-06-18,000422
0.0,1.0,2002-06-25,000422
0.0,1.0,2001-07-04,000422
3.0,0.0,1998-10-09,000422
3.0,0.0,1997-07-10,000422
5.0,0.0,1997-03-03,000422
0.0,11.780936,2023-06-21,000423
0.0,6.601386,2022-08-23,000423
0.0,3.046793,2021-08-20,000423
0.0,2.031195,2020-07-16,000423
0.0,10.095303,2019-08-15,000423
0.0,9.0,2018-08-09,000423
0.0,9.0,2017-07-18,000423
0.0,8.0,2016-07-22,000423
0.0,8.0,2015-08-07,000423
0.0,7.0,2014-08-05,000423
0.0,7.0,2013-08-06,000423
0.0,3.0,2012-08-10,000423
0.0,3.0,2011-08-12,000423
0.0,3.5,2010-07-23,000423
0.0,1.6,2009-09-04,000423
0.0,2.0,2008-08-28,000423
4.0,0.0,2007-06-01,000423
0.0,2.0,2007-05-31,000423
0.0,2.0,2006-07-26,000423
0.0,2.0,2005-08-12,000423
5.0,0.5,2004-06-17,000423
0.0,2.5,2003-07-10,000423
0.0,2.0,2002-05-31,000423
3.0,2.0,2001-05-11,000423
2.0,2.0,2000-04-13,000423
4.923,0.0,1997-11-07,000423
3.0,0.0,1996-10-22,000423
0.0,1.5,2023-06-14,000425
0.0,2.3,2022-09-28,000425
0.0,1.0,2021-07-14,000425
0.0,0.6,2020-07-03,000425
0.0,0.6,2019-06-27,000425
0.0,0.4,2018-05-30,000425
0.0,0.15,2017-06-07,000425
20.0,0.0,2015-09-23,000425
0.0,0.6,2015-06-17,000425
0.0,1.0,2014-07-04,000425
0.0,1.3,2013-06-07,000425
0.0,2.5,2012-07-11,000425
10.0,1.2,2011-03-16,000425
0.0,3.3405,2010-04-20,000425
0.0,0.6,2008-07-11,000425
0.0,1.0,2004-07-14,000425
1.0,0.4,2003-06-17,000425
0.0,0.5,2002-06-20,000425
3.0,0.8,2001-04-23,000425
10.0,0.0,2000-05-17,000425
0.0,2.7,1998-07-29,000425
3.0,2.0,1997-06-17,000425
0.0,0.19902,2018-08-16,000426
0.0,0.2,2017-08-10,000426
10.0,0.0,2015-09-23,000426
0.0,0.2,2015-08-25,000426
0.0,0.2,2014-07-16,000426
1.0,0.35,2013-07-18,000426
1.0,0.6,2012-06-19,000426
1.0,0.0,2007-05-22,000426
3.0,0.0,2006-05-22,000426
2.0,0.25,2002-08-01,000426
1.0,0.25,2001-05-31,000426
2.0,0.0,1999-05-13,000426
8.0,0.0,1998-01-13,000426
1.0,0.0,1997-06-24,000426
0.0,0.17,2014-06-06,000428
0.0,0.3,2013-05-10,000428
3.0,0.0,2011-03-29,000428
0.0,0.1,2010-03-11,000428
0.0,0.1,2009-09-10,000428
5.0,1.0,2009-06-17,000428
10.0,0.0,2007-03-23,000428
0.0,1.0,2005-07-13,000428
0.0,1.5,2004-06-30,000428
0.0,1.5,2003-06-20,000428
0.0,4.0,2002-06-11,000428
0.0,5.0,1999-06-03,000428
0.0,2.0,1998-06-19,000428
8.0,0.0,1996-11-26,000428
0.0,4.28,2023-07-14,000429
0.0,5.7,2022-07-07,000429
0.0,2.91,2021-07-15,000429
0.0,4.22,2020-08-06,000429
0.0,5.62,2019-06-13,000429
0.0,5.06,2018-06-07,000429
0.0,3.36,2017-06-09,000429
0.0,1.5,2016-05-18,000429
0.0,1.0,2015-06-10,000429
0.0,0.5,2014-06-11,000429
0.0,0.5,2013-05-28,000429
0.0,0.5,2012-07-18,000429
0.0,1.0,2011-07-21,000429
0.0,1.0,2010-07-20,000429
0.0,1.0,2009-08-18,000429
0.0,2.4,2008-07-08,000429
0.0,1.7,2007-07-20,000429
0.0,1.6,2006-08-18,000429
0.0,1.2,2005-08-22,000429
0.0,1.0,2004-07-01,000429
0.0,1.0,2003-06-13,000429
0.0,1.0,2002-05-14,000429
5.0,1.0,2001-05-22,000429
0.0,1.5,2000-06-20,000429
0.0,1.0,1999-07-21,000429
0.0,1.6,1998-07-29,000429
0.0,0.84,2017-05-24,000430
4.9,0.0,2009-06-08,000430
0.0,0.25,2003-06-23,000430
7.0,0.0,1999-04-27,000430
8.0,0.0,1996-12-27,000430
0.0,1.85,2021-08-12,000488
0.0,1.465828,2020-08-18,000488
0.0,2.4,2019-08-09,000488
5.0,6.0,2018-08-10,000488
0.0,6.0,2017-06-16,000488
0.0,3.0,2016-07-15,000488
0.0,1.4,2015-07-10,000488
0.0,3.0,2014-07-04,000488
0.0,0.6,2013-07-10,000488
0.0,1.5,2012-07-19,000488
0.0,3.0,2011-06-21,000488
